movie_genre_id,movie_id,genre_id
692,18220,15
693,18220,9
694,6950,5
695,6950,3
696,6950,12
697,6950,9
698,101,9
699,101,10
700,101,3
701,63020,6
702,63020,3
703,63020,15
704,2307,6
705,2307,3
706,2307,15
707,680,9
708,680,10
709,41478,3
710,25296,6
711,25296,3
712,40156,3
713,40156,15
714,11450,7
715,11450,3
716,30304,3
717,30304,7
718,10452,3
719,10452,7
720,12106,5
721,12106,8
722,161495,3
723,161495,6
724,3586,3
725,3586,6
726,110,3
727,110,13
728,110,15
729,108,3
730,108,14
731,108,13
732,109,6
733,109,3
734,109,13
735,159185,3
736,36357,6
737,36357,16
738,36357,19
739,92769,4
740,92769,3
741,28033,6
742,28033,3
743,22586,2
744,14334,3
745,14334,16
746,14334,1
747,2636,5
748,2636,9
749,2164,5
750,2164,0
751,2164,12
752,11395,1
753,11395,3
754,11395,6
755,11395,16
756,278,3
757,278,10
758,9905,10
759,9905,9
760,87078,3
761,87078,9
762,12527,6
763,12527,3
764,20306,10
765,20306,6
766,36614,6
767,36614,3
768,36614,15
769,27993,6
770,31439,3
771,31439,15
772,31439,17
773,9067,5
774,9067,6
775,9067,1
776,9067,12
777,9059,4
778,9059,6
779,9059,9
780,193,12
781,193,5
782,193,0
783,193,9
784,25066,10
785,25066,4
786,25066,9
787,46797,3
788,46797,15
789,12122,9
790,12122,4
791,12122,12
792,11381,6
793,32636,3
794,32636,15
795,36141,9
796,36141,10
797,95963,3
798,95963,17
799,1587,15
800,1587,3
801,9271,5
802,9271,10
803,9271,12
804,9271,9
805,2064,6
806,2064,3
807,2064,15
808,19855,3
809,60855,6
810,60855,15
811,236,3
812,236,6
813,236,15
814,48287,6
815,48287,3
816,48287,16
817,3049,6
818,3049,13
819,2759,3
820,2759,6
821,12635,3
822,12635,14
823,10497,9
824,10497,3
825,10497,15
826,11382,5
827,11382,6
828,11382,9
829,9331,5
830,9331,3
831,9331,9
832,10731,3
833,10731,9
834,10731,10
835,10731,13
836,10464,6
837,10464,3
838,10464,16
839,10464,15
840,34152,6
841,34152,3
842,9495,1
843,9495,5
844,9495,9
845,29973,3
846,888,1
847,888,6
848,888,16
849,13,6
850,13,3
851,13,15
852,712,6
853,712,3
854,712,15
855,16295,15
856,16295,3
857,16295,10
858,48992,6
859,48992,3
860,48992,15
861,10879,5
862,10879,6
863,10879,15
864,10660,6
865,10660,3
866,10660,15
867,10714,0
868,10714,3
869,10714,16
870,41647,11
871,41647,18
872,8587,16
873,8587,2
874,8587,3
875,1689,3
876,1689,7
877,11596,4
878,11596,9
879,11596,13
880,11596,1
881,854,15
882,854,6
883,854,10
884,854,1
885,9359,5
886,9359,0
887,9359,6
888,9359,3
889,9359,8
890,23333,3
891,36593,6
892,36593,10
893,12280,6
894,12280,3
895,2788,3
896,10427,10
897,10427,3
898,10427,9
899,11011,6
900,11011,16
901,49803,3
902,8987,5
903,8987,0
904,8987,10
905,8987,9
906,1637,5
907,1637,0
908,1637,10
909,15128,6
910,15128,15
911,8831,9
912,8831,12
913,8831,5
914,8831,10
915,36955,5
916,36955,9
917,10449,3
918,10449,15
919,10395,1
920,12160,3
921,12160,5
922,12160,8
923,40480,5
924,40480,10
925,40480,15
926,40480,9
927,52038,6
928,52038,3
929,29444,6
930,29444,3
931,26352,5
932,26352,6
933,26352,10
934,39953,3
935,41580,3
936,315,5
937,315,10
938,22067,10
939,22067,3
940,22067,15
941,18242,2
942,18242,12
943,11667,5
944,11667,0
945,11667,9
946,32502,5
947,32502,6
948,28732,5
949,28732,0
950,28732,10
951,28732,3
952,28732,9
953,75555,4
954,75555,9
955,42981,11
956,278939,15
957,278939,0
958,278939,10
959,278939,3
960,291731,9
961,291731,3
962,226229,5
963,226229,9
964,203119,6
965,316098,11
966,8011,5
967,8011,1
968,8011,12
969,2654,4
970,2654,13
971,2654,9
972,18069,3
973,18069,15
974,19092,10
975,19092,3
976,2758,6
977,2758,16
978,2758,1
979,38129,6
980,10436,3
981,10436,15
982,13595,6
983,13595,10
984,13595,14
985,46094,6
986,46094,16
987,9409,5
988,9409,6
989,11853,5
990,11853,0
991,11853,6
992,11853,3
993,11853,8
994,16771,6
995,16771,3
996,16771,15
997,46924,3
998,46924,6
999,46924,1
1000,11041,6
1001,306,5
1002,306,6
1003,306,10
1004,14522,5
1005,14522,0
1006,14522,3
1007,14522,16
1008,26203,13
1009,26203,10
1010,26203,3
1011,26203,9
1012,178,3
1013,178,5
1014,178,9
1015,19819,3
1016,57834,3
1017,57834,15
1018,4722,4
1019,4722,12
1020,4722,9
1021,18215,3
1022,18215,15
1023,1607,3
1024,1607,10
1025,26391,6
1026,117553,3
1027,117553,6
1028,6075,5
1029,6075,10
1030,6075,3
1031,6075,9
1032,11310,5
1033,11310,6
1034,11310,3
1035,11310,8
1036,18658,6
1037,18658,9
1038,18658,13
1039,9350,5
1040,9350,0
1041,9350,9
1042,9612,6
1043,9612,12
1044,9612,16
1045,2124,3
1046,2124,13
1047,2124,15
1048,2124,9
1049,26261,5
1050,26261,6
1051,26261,16
1052,19176,8
1053,19176,5
1054,19176,6
1055,49299,3
1056,11566,6
1057,9571,6
1058,9571,3
1059,9739,10
1060,9739,5
1061,9739,12
1062,24257,11
1063,34444,8
1064,34444,3
1065,34444,6
1066,34444,15
1067,26141,6
1068,10997,3
1069,50463,3
1070,50463,6
1071,50463,15
1072,10443,3
1073,20239,6
1074,16297,6
1075,16297,3
1076,18551,3
1077,18551,13
1078,18551,15
1079,25440,6
1080,25440,9
1081,25440,13
1082,25440,15
1083,25440,18
1084,9024,6
1085,9024,15
1086,37233,3
1087,37233,13
1088,37233,9
1089,1634,16
1090,1634,0
1091,13815,10
1092,13815,3
1093,13815,9
1094,5503,0
1095,5503,5
1096,5503,9
1097,5503,10
1098,5503,13
1099,35588,7
1100,35588,5
1101,35588,3
1102,35588,8
1103,2087,3
1104,2087,5
1105,2087,9
1106,41579,16
1107,41579,6
1108,41579,10
1109,18620,3
1110,18620,15
1111,41006,6
1112,41006,3
1113,4916,3
1114,4916,9
1115,2019,5
1116,2019,0
1117,2019,10
1118,2019,9
1119,31642,7
1120,31642,17
1121,31642,5
1122,31642,3
1123,9255,5
1124,9255,6
1125,9255,17
1126,26271,6
1127,10612,3
1128,10612,6
1129,10612,15
1130,2259,15
1131,2259,3
1132,16097,6
1133,11934,6
1134,11934,3
1135,106143,6
1136,106143,3
1137,12475,6
1138,9386,5
1139,9386,3
1140,9386,9
1141,9386,10
1142,9386,13
1143,7984,3
1144,59930,6
1145,59930,3
1146,59930,15
1147,15765,3
1148,15765,14
1149,31643,6
1150,6,5
1151,6,9
1152,6,10
1153,329,0
1154,329,12
1155,10909,9
1156,10909,10
1157,507,5
1158,507,10
1159,507,3
1160,507,9
1161,34024,3
1162,29918,5
1163,29918,0
1164,29918,3
1165,29918,16
1166,9593,0
1167,9593,1
1168,9593,5
1169,9593,6
1170,9593,16
1171,42580,6
1172,42580,16
1173,22317,5
1174,22317,6
1175,22317,8
1176,1413,3
1177,1413,15
1178,12121,6
1179,2246,3
1180,2246,10
1181,10502,3
1182,10440,6
1183,10440,13
1184,9516,3
1185,9516,5
1186,9516,10
1187,2320,5
1188,2320,0
1189,2320,3
1190,2320,9
1191,5879,3
1192,5879,15
1193,83718,9
1194,83718,6
1195,83718,3
1196,83718,15
1197,11971,3
1198,11971,6
1199,11971,15
1200,2625,3
1201,2625,15
1202,31911,6
1203,31911,15
1204,788,6
1205,788,3
1206,788,16
1207,21450,6
1208,21450,3
1209,11231,0
1210,41588,6
1211,41588,3
1212,10447,5
1213,10447,3
1214,10447,12
1215,10447,9
1216,31586,6
1217,31586,3
1218,31586,16
1219,31586,1
1220,31586,12
1221,9300,15
1222,9300,3
1223,9300,1
1224,9559,10
1225,9559,3
1226,9559,9
1227,9800,3
1228,713,3
1229,713,15
1230,8291,3
1231,8291,15
1232,18133,3
1233,25557,4
1234,25557,12
1235,25557,9
1236,22588,6
1237,22588,10
1238,22588,3
1239,22588,14
1240,22588,13
1241,22588,15
1242,10872,6
1243,1245,3
1244,1245,15
1245,11858,6
1246,11858,17
1247,7007,5
1248,7007,3
1249,7007,9
1250,10467,6
1251,10467,15
1252,5550,5
1253,5550,0
1254,5550,10
1255,5550,12
1256,5550,9
1257,8005,6
1258,2088,5
1259,2088,10
1260,2088,3
1261,2088,9
1262,10412,5
1263,10412,3
1264,10412,9
1265,47889,3
1266,47889,15
1267,14534,3
1268,56583,3
1269,41878,3
1270,424,3
1271,424,7
1272,424,17
1273,35233,6
1274,35233,3
1275,14291,3
1276,103413,3
1277,11236,3
1278,11236,16
1279,11236,1
1280,11592,6
1281,11592,10
1282,11592,4
1283,11592,9
1284,8850,0
1285,8850,1
1286,8850,5
1287,8850,9
1288,8850,12
1289,10445,3
1290,10445,15
1291,695,6
1292,695,3
1293,43535,3
1294,43535,16
1295,12519,6
1296,12519,3
1297,23210,13
1298,23210,3
1299,23210,6
1300,858,6
1301,858,3
1302,858,15
1303,867,3
1304,867,9
1305,78,12
1306,78,3
1307,78,9
1308,13203,6
1309,13203,3
1310,13203,15
1311,10442,6
1312,10442,10
1313,10442,15
1314,11074,10
1315,11074,5
1316,11074,13
1317,11074,9
1318,33367,7
1319,33367,3
1320,33367,15
1321,9607,0
1322,9607,6
1323,9607,16
1324,9607,1
1325,17585,5
1326,17585,0
1327,17585,9
1328,17585,10
1329,9057,5
1330,9057,9
1331,20967,3
1332,20967,14
1333,10635,6
1334,10635,3
1335,10635,16
1336,10635,15
1337,9479,1
1338,9479,2
1339,9479,16
1340,10057,5
1341,10057,0
1342,10057,6
1343,11969,5
1344,11969,0
1345,11969,3
1346,11969,7
1347,11969,8
1348,41590,3
1349,41590,5
1350,41590,9
1351,319,5
1352,319,9
1353,319,10
1354,319,15
1355,26408,11
1356,26408,7
1357,15139,1
1358,15139,12
1359,15139,16
1360,15139,2
1361,161158,3
1362,161158,6
1363,85247,9
1364,85247,3
1365,85247,15
1366,11446,6
1367,11446,3
1368,51980,3
1369,51980,15
1370,24405,6
1371,24405,15
1372,11655,3
1373,11655,4
1374,11655,9
1375,11800,6
1376,11800,15
1377,8223,6
1378,8223,3
1379,14587,6
1380,14587,3
1381,31504,6
1382,31504,16
1383,41653,3
1384,53185,19
1385,53185,3
1386,53185,15
1387,53185,6
1388,95743,3
1389,95743,15
1390,23637,6
1391,23637,18
1392,17600,6
1393,17600,3
1394,10897,15
1395,10897,6
1396,10897,16
1397,349394,6
1398,21352,3
1399,21352,16
1400,21352,0
1401,68806,9
1402,68806,10
1403,68806,3
1404,37345,6
1405,37345,3
1406,37345,7
1407,37345,13
1408,32562,7
1409,32562,11
1410,47507,3
1411,47507,6
1412,47507,15
1413,47507,18
1414,25403,6
1415,25403,3
1416,124304,15
1417,124304,3
1418,9066,6
1419,771,6
1420,771,16
1421,251,1
1422,251,3
1423,251,9
1424,251,13
1425,251,15
1426,812,2
1427,812,16
1428,812,6
1429,812,0
1430,812,1
1431,812,15
1432,280,5
1433,280,9
1434,280,12
1435,581,0
1436,581,3
1437,581,8
1438,80350,9
1439,80350,5
1440,80350,3
1441,268,1
1442,268,5
1443,274,10
1444,274,3
1445,274,9
1446,408,1
1447,408,2
1448,408,16
1449,10020,15
1450,10020,16
1451,10020,2
1452,10020,1
1453,10020,14
1454,10895,2
1455,10895,16
1456,114,15
1457,114,6
1458,41043,6
1459,41043,3
1460,41043,1
1461,576,0
1462,576,8
1463,15477,10
1464,15477,9
1465,59146,3
1466,59146,18
1467,59146,15
1468,30528,6
1469,30528,15
1470,7300,6
1471,7300,15
1472,10824,4
1473,261246,15
1474,261246,3
1475,275,10
1476,275,3
1477,275,9
1478,25059,0
1479,25059,6
1480,25059,3
1481,25059,16
1482,11827,2
1483,11827,12
1484,8766,4
1485,8766,9
1486,8766,12
1487,23570,6
1488,23570,15
1489,47333,3
1490,47333,15
1491,54850,3
1492,54850,13
1493,54850,9
1494,51242,6
1495,51242,18
1496,10112,2
1497,10112,6
1498,10112,16
1499,10112,0
1500,4307,3
1501,4307,15
1502,46029,6
1503,46029,15
1504,32308,6
1505,32308,16
1506,88893,0
1507,88893,3
1508,88893,11
1509,52873,3
1510,340210,9
1511,340210,5
1512,340210,3
1513,44281,6
1514,44281,3
1515,28121,6
1516,28121,9
1517,28121,10
1518,28121,15
1519,12520,6
1520,12520,9
1521,12520,10
1522,12520,3
1523,1592,10
1524,1592,3
1525,1592,13
1526,1592,9
1527,36447,3
1528,36447,15
1529,19042,15
1530,19042,2
1531,19042,16
1532,19042,0
1533,19042,1
1534,38884,3
1535,38884,7
1536,38884,17
1537,38884,15
1538,47449,6
1539,36259,1
1540,36259,12
1541,36259,16
1542,41852,6
1543,41852,3
1544,40926,3
1545,40926,9
1546,9099,6
1547,9099,16
1548,2021,6
1549,2021,3
1550,2021,15
1551,61752,6
1552,10988,3
1553,10988,4
1554,10988,13
1555,10988,9
1556,11479,0
1557,11479,3
1558,11479,6
1559,11479,16
1560,398959,15
1561,398959,3
1562,287305,6
1563,339428,6
1564,12652,3
1565,12652,15
1566,10684,3
1567,10684,9
1568,10684,13
1569,10684,17
1570,954,0
1571,954,5
1572,954,9
1573,68445,3
1574,68445,6
1575,18989,3
1576,18989,15
1577,10801,6
1578,54285,4
1579,54285,13
1580,54285,9
1581,8840,1
1582,278978,3
1583,124625,3
1584,11107,5
1585,11107,6
1586,16417,3
1587,16417,6
1588,10363,10
1589,10363,3
1590,10363,9
1591,161070,15
1592,161070,6
1593,161070,3
1594,10539,0
1595,10539,2
1596,10539,16
1597,10543,3
1598,10543,9
1599,10543,15
1600,18414,6
1601,47502,6
1602,47502,10
1603,47502,3
1604,11902,17
1605,11902,3
1606,11902,6
1607,27098,17
1608,27098,3
1609,27098,15
1610,25087,5
1611,25087,9
1612,5801,3
1613,896,3
1614,3065,6
1615,3065,12
1616,2300,2
1617,2300,6
1618,2300,3
1619,2300,16
1620,2300,1
1621,8069,12
1622,288173,9
1623,288173,5
1624,288173,3
1625,187851,6
1626,187851,4
1627,187851,12
1628,27768,3
1629,27768,9
1630,221917,3
1631,221917,15
1632,8072,3
1633,8072,12
1634,8072,13
1635,35797,3
1636,88030,11
1637,88030,18
1638,83857,4
1639,83857,3
1640,83857,9
1641,33245,3
1642,124460,3
1643,124460,15
1644,27281,5
1645,27281,0
1646,27281,6
1647,27281,16
1648,105045,3
1649,105045,15
1650,40001,6
1651,40001,15
1652,40001,3
1653,29621,5
1654,29621,0
1655,29621,12
1656,29621,9
1657,117730,3
1658,117730,18
1659,20762,5
1660,20762,9
1661,37144,10
1662,37144,13
1663,37144,9
1664,48260,10
1665,48260,3
1666,48260,15
1667,48260,9
1668,12656,5
1669,12656,6
1670,12656,3
1671,12656,9
1672,38867,3
1673,38867,15
1674,25969,6
1675,25969,3
1676,25969,16
1677,25969,15
1678,44103,3
1679,44103,7
1680,753,3
1681,43634,15
1682,43634,3
1683,43634,13
1684,9103,5
1685,9103,0
1686,90214,6
1687,90214,15
1688,29649,3
1689,10990,3
1690,10990,13
1691,10990,9
1692,8866,6
1693,8866,15
1694,12233,2
1695,12233,6
1696,12233,16
1697,23449,6
1698,36355,0
1699,36355,16
1700,37667,3
1701,37667,9
1702,37667,13
1703,37667,15
1704,90148,3
1705,922,3
1706,922,1
1707,922,8
1708,11876,17
1709,11876,0
1710,11876,3
1711,11876,15
1712,52633,5
1713,52633,10
1714,52633,3
1715,62364,6
1716,62364,18
1717,11687,1
1718,11687,6
1719,11687,12
1720,9304,6
1721,9304,1
1722,9304,12
1723,73183,11
1724,131232,3
1725,131232,18
1726,9100,3
1727,9100,1
1728,9100,4
1729,9100,9
1730,20759,6
1731,20759,3
1732,46063,3
1733,46063,9
1734,32513,6
1735,32513,3
1736,32513,15
1737,40651,2
1738,40651,3
1739,36915,3
1740,36915,13
1741,36915,9
1742,40507,5
1743,40507,3
1744,40507,10
1745,40507,9
1746,9802,5
1747,9802,0
1748,9802,9
1749,25697,6
1750,21588,1
1751,21588,3
1752,21588,4
1753,21588,6
1754,664,5
1755,664,0
1756,664,3
1757,11867,5
1758,11867,12
1759,47119,3
1760,314352,6
1761,9323,5
1762,9323,2
1763,9323,12
1764,10280,4
1765,10280,9
1766,10535,5
1767,10535,6
1768,124613,6
1769,124613,3
1770,532,16
1771,532,2
1772,532,6
1773,26744,3
1774,26744,5
1775,26744,10
1776,16299,6
1777,16299,16
1778,10547,5
1779,10547,13
1780,10547,12
1781,10547,9
1782,245268,3
1783,245268,17
1784,935,3
1785,935,6
1786,935,17
1787,55613,4
1788,55613,6
1789,55613,3
1790,55613,1
1791,41007,6
1792,41007,3
1793,41007,15
1794,35645,3
1795,110465,16
1796,110465,0
1797,255546,11
1798,40751,3
1799,40751,5
1800,85778,11
1801,11101,3
1802,11101,7
1803,11101,17
1804,9826,0
1805,9826,5
1806,9879,3
1807,9879,9
1808,9879,10
1809,63564,3
1810,63564,6
1811,22621,3
1812,22621,15
1813,7095,6
1814,7095,3
1815,7095,12
1816,26890,3
1817,46732,6
1818,46732,3
1819,46732,16
1820,124633,3
1821,202425,14
1822,202425,15
1823,77771,3
1824,77771,15
1825,181083,3
1826,41225,3
1827,41225,13
1828,41225,4
1829,87190,8
1830,87190,3
1831,87190,17
1832,627,3
1833,627,10
1834,32872,6
1835,32872,15
1836,602,5
1837,602,0
1838,602,12
1839,14553,3
1840,14553,15
1841,9566,3
1842,9566,13
1843,9566,9
1844,10545,3
1845,10545,2
1846,10545,16
1847,9894,6
1848,9894,3
1849,9894,9
1850,11543,6
1851,9268,5
1852,9268,3
1853,9268,13
1854,9268,9
1855,52059,11
1856,9327,1
1857,9327,6
1858,9327,15
1859,9327,12
1860,123763,3
1861,123763,18
1862,81949,3
1863,81949,15
1864,81949,17
1865,44535,6
1866,44535,3
1867,44495,3
1868,78285,6
1869,11228,5
1870,11228,0
1871,11228,9
1872,10779,4
1873,10779,6
1874,26748,3
1875,26748,13
1876,26748,15
1877,38223,6
1878,38223,3
1879,38223,16
1880,9294,3
1881,9294,1
1882,9294,15
1883,9294,12
1884,49963,6
1885,49963,3
1886,49963,15
1887,11363,6
1888,11363,15
1889,1645,10
1890,1645,3
1891,1645,9
1892,31546,3
1893,77056,15
1894,77056,6
1895,36344,0
